pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
cjerdonek,Chris Jerdonek,2021-07-16T12:03:41Z,2021-07-27T15:59:23Z,1,56,"{'Carlton Gibson', 'David Smith', 'Chris Jerdonek', 'Mariusz Felisiak'}",2021-07-16 12:27:20,0,18,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,192,2010-08-06T03:04:24Z,14.01,14.0,0,0,0.92790863668808
whtsky,Wu Haotian,2021-07-16T09:07:35Z,2021-07-22T10:35:07Z,3,19,"{'Mariusz Felisiak', 'Wu Haotian'}",2021-07-21 11:23:50,1,7,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,489,2011-06-26T12:43:40Z,50.01,2.0,0,1,0.9998000399920016
jacobtylerwalls,Jacob Walls,2021-07-15T22:45:37Z,2021-07-16T04:00:23Z,1,2,{'Nick Pope'},2021-07-15 23:11:41,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,14,2018-04-23T18:26:21Z,35.01,8.0,0,0,0.5712653527563554
jacobtylerwalls,Jacob Walls,2021-07-15T22:20:33Z,2021-07-16T19:45:18Z,6,84,"{'Jacob Walls', 'Chris Jerdonek', 'Mariusz Felisiak'}",2021-07-16 00:58:53,0,6,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,14,2018-04-23T18:26:21Z,35.01,8.0,0,0,0.5712653527563554
cjerdonek,Chris Jerdonek,2021-07-15T15:14:48Z,2021-07-16T14:38:59Z,3,66,"{'Chris Jerdonek', 'Carlton Gibson'}",2021-07-16 13:35:22,0,2,3,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,192,2010-08-06T03:04:24Z,14.01,14.0,0,0,0.92790863668808
abhiabhi94,Abhyudai,2021-07-15T13:45:41Z,2021-07-26T10:37:59Z,2,71,"{'Keryn Knight', 'Abhyudai', 'Mariusz Felisiak'}",2021-07-15 14:27:56,0,13,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,10,2015-08-20T04:11:16Z,37.01,8.0,0,1,0.9186706295595786
felixxm,Mariusz Felisiak,2021-07-14T10:24:33Z,2021-07-15T18:42:17Z,32,86,"{'Claude Paroz', 'Carlton Gibson'}",2021-07-15 07:37:57,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
felixxm,Mariusz Felisiak,2021-07-13T15:37:03Z,2021-07-13T18:21:23Z,3,22,{'Carlton Gibson'},2021-07-13 15:50:11,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
carltongibson,Carlton Gibson,2021-07-13T14:08:36Z,2021-07-14T08:42:55Z,10,130,"{'Demetris Stavrou', 'Carlton Gibson', 'Mariusz Felisiak'}",2021-07-13 14:09:37,0,9,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,903,2009-03-18T20:43:42Z,41.01,14.0,1,1,0.60960741282614
cjerdonek,Chris Jerdonek,2021-07-13T09:16:48Z,2021-07-15T09:28:00Z,3,107,"{'Nick Pope', 'Chris Jerdonek', 'Carlton Gibson'}",2021-07-13 19:46:47,2,5,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,192,2010-08-06T03:04:24Z,14.01,14.0,0,0,0.92790863668808
