pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
mdo,Mark Otto,2021-06-14T00:51:19Z,2021-06-14T16:35:30Z,15,144,"{'Cédric Berger', 'Geremia Taglialatela', 'Mark Otto', 'Unknown'}",2021-06-14 05:10:03,3,10,4,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
golota60,Szymon Wiszczuk,2021-06-12T22:24:36Z,2021-06-14T05:43:36Z,1,2,{'Mark Otto'},2021-06-14 02:38:34,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,4,2018-03-05T12:42:33Z,28.009999999999998,1.0,0,1,0.7854337736522671
julien-deramond,Julien Déramond,2021-06-10T06:58:42Z,2021-06-14T05:45:14Z,1,6,{'Mark Otto'},2021-06-14 02:40:15,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,2,2016-02-21T13:08:17Z,19.009999999999998,0.0,0,0,0.8416622830089427
underscoren,Marius Steffens,2021-06-10T05:41:07Z,2021-06-14T05:35:58Z,1,2,{'Rohit Sharma'},2021-06-14 05:32:13,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,1,2016-12-23T12:32:44Z,2.01,1.0,0,0,0.49751243781094534
GeoSot,GeoSot,2021-06-10T00:08:37Z,2021-07-29T13:30:03Z,2,183,{'Mark Otto'},2021-06-24 00:35:19,0,0,10,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
rohit2sharma95,Rohit Sharma,2021-06-09T09:46:08Z,2021-06-23T02:50:37Z,1,117,"{'Rohit Sharma', 'GeoSot'}",2021-06-09 16:57:52,3,2,4,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20,2017-04-05T09:30:55Z,6.01,6.0,0,1,0.3327787021630616
Lausselloic,Laussel Loïc,2021-06-09T08:14:57Z,2021-06-13T05:12:22Z,1,8,{'Gaël Poupard'},2021-06-09 08:20:36,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,21,2015-03-02T14:09:33Z,33.01,1.0,0,1,0.7876401090578613
coliff,Christian Oliff,2021-06-08T08:35:09Z,2021-06-09T21:08:50Z,1,2,{'Gaël Poupard'},2021-06-08 10:53:21,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,204,2011-11-22T12:45:52Z,72.00999999999999,2.0,0,1,0.8748784890987364
GeoSot,GeoSot,2021-06-08T07:39:57Z,2021-06-23T02:50:21Z,2,44,"{'GeoSot', 'Unknown'}",2021-06-19 18:45:10,1,2,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
GeoSot,GeoSot,2021-06-08T00:09:28Z,2021-07-22T14:20:38Z,2,121,"{'folk', 'Rohit Sharma', 'GeoSot', 'Unknown'}",2021-06-23 08:44:18,6,10,6,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
lukeingalls,Luke Ingalls,2021-06-07T13:05:48Z,2021-06-14T02:36:26Z,1,2,{'The Blob SCP'},2021-06-07 14:34:20,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,0,2018-12-01T16:43:31Z,22.009999999999998,1.0,0,0,0.9086778736937756
edalgrin,Eduardo Allegrini,2021-06-04T08:22:30Z,2021-06-07T19:29:26Z,1,2,{'Gaël Poupard'},2021-06-04 08:51:21,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,13,2019-01-17T09:12:57Z,38.01,1.0,0,0,0.07892659826361484
eelkevdbos,Eelke van den Bos,2021-06-04T03:14:11Z,2021-06-07T19:44:37Z,1,2,{'GeoSot'},2021-06-04 08:33:53,2,0,3,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,18,2011-08-24T11:01:11Z,1.01,1.0,0,0,0.9900990099009901
ffoodd,Gaël Poupard,2021-06-03T11:21:36Z,2021-06-03T16:22:47Z,1,4,{'Mark Otto'},2021-06-03 15:40:15,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
